participantId,accountId,currentAccountId,currentPlatformId,matchHistoryUri,platformId,summonerId,summonerName,gameId
1,RHet30pyeqEBr97wMU5hOc_aQeT_13LGMBj1MuuJsJ0IPWk,I2F96foNTA6TUhVHmlAU87NrCJ1LovOrvBO4YSmp_0lWhYI,BR1,/v1/stats/player_history/EUW1/209903039,EUW1,3LkydK-fRut7nmQykVTjHELFn8-tUmKOaIjvFQfxkwCFwcM,Tutszin,1557226739
2,720EmIDQ-T9Lm2ISZ4Syc8pA5VQA7C4K1tIWisjU0Gs,720EmIDQ-T9Lm2ISZ4Syc8pA5VQA7C4K1tIWisjU0Gs,BR1,/v1/stats/player_history/BR1/347317,BR1,Yrc5c1w4N0DvpnR1bu5_LstYI8Mb9kKFlXIv1qqJATQv,1 Zuko,1557226739
3,cU_KfCip-OdFABiPNLuKZJe2FvhZFD_fJ97Kc8zDdW1BJ6s,cU_KfCip-OdFABiPNLuKZJe2FvhZFD_fJ97Kc8zDdW1BJ6s,BR1,/v1/stats/player_history/BR1/214767230,BR1,V1yrU-YZMuOzhNzfakTx_D7vCOY5WZmsjI0NdtBAv7wi5hQ,fã do jao piola,1557226739
4,EQK0-Q4oh8LgCBA8fYetGb6wtIAqtP5a2R_Zr-pdkUw_pBc,EQK0-Q4oh8LgCBA8fYetGb6wtIAqtP5a2R_Zr-pdkUw_pBc,BR1,/v1/stats/player_history/BR1/219532377,BR1,RZL_VXa6nsTBnnlhPawU-eFMHtcQ9JIrr3p715pSEcj7T64,SteaI,1557226739
5,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel,1557226739
6,rdylClBxG8MorYrNfHDid4gA7QdGZOCPDGZQJwN9TOEJrlo,rdylClBxG8MorYrNfHDid4gA7QdGZOCPDGZQJwN9TOEJrlo,BR1,/v1/stats/player_history/BR1/204631088,BR1,0U0gXkozg4K2408-qy1vvn4DOoJwFttTW-pkHXaokSM1aA,adno odnatsag,1557226739
7,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1557226739
8,Nsd4QdpKUJlrbOSv0cEEmLKUX2GysXHVwnCG70dQq3Vekns,Nsd4QdpKUJlrbOSv0cEEmLKUX2GysXHVwnCG70dQq3Vekns,BR1,/v1/stats/player_history/BR1/200965145,BR1,2zOwbx8xIbU4lXuo18s3LtCC1TVWLFASmjeWNkd5l-sB9w,Damage,1557226739
9,EZHzDrK5D_BHqncf8Qbmv56R6jPXxT51pae2OmuP1YMyYtQ_4XeIywij,EZHzDrK5D_BHqncf8Qbmv56R6jPXxT51pae2OmuP1YMyYtQ_4XeIywij,BR1,/v1/stats/player_history/BR1/1951967166229312,BR1,l4y76NEKpljqF1M5iBk3yoRVrIvXhVKfqQm80kpvzYHmwd0,r54652212akf,1557226739
10,HV6IwUqXdHu50e2WBFLpSoVqJ8Wih13IWwLct7NYrqSsTA,sVL_brpafn17bdrSazn6Dj_tgtQNoan3N7zkydEPrYU,BR1,/v1/stats/player_history/NA/36768091,NA,1mxbyWJTJ2nbIKFCG_PLq5KIzdyL0tnJPCAH-fZCK0EO,Days4fun,1557226739
1,Ot3CGaEvxN6RX9K06141KIKwHilUO4NjeNMIwL-LP6Uf3z8,Ot3CGaEvxN6RX9K06141KIKwHilUO4NjeNMIwL-LP6Uf3z8,BR1,/v1/stats/player_history/BR1/220314047,BR1,VvtfDz_Ts7zUnuzEzjYM3gaDC2JkuSRFdx-gOlPZ6crwHZE,miss you daily,1557300292
2,i4rNM69VBb4jOhfhfkBmj1VN4HaE6OfHFTPXrELCxd5HqEA,i4rNM69VBb4jOhfhfkBmj1VN4HaE6OfHFTPXrELCxd5HqEA,BR1,/v1/stats/player_history/BR1/205937016,BR1,0ag1KpQfyvUPmO9fAyMggthRqtXvFQZaX2tNbSvLM_yqvw,Frumskcalbi,1557300292
3,Q9NwfsvVb87tp9kUaMjoeJlgM0tvhIx0tjxkn8KsMrLrDHByqtcGfJea,Q9NwfsvVb87tp9kUaMjoeJlgM0tvhIx0tjxkn8KsMrLrDHByqtcGfJea,BR1,/v1/stats/player_history/BR1/2030292714629408,BR1,uBP_-fmjGPMBW0WFepVTWaXtd3cLCKgqhb0la-AsoV9oBi4,KOREAN ZERG,1557300292
4,QspR0q0x1aKdHmLX3mMHsXmZCE_iqC2KLwrO_L4boXY,QspR0q0x1aKdHmLX3mMHsXmZCE_iqC2KLwrO_L4boXY,BR1,/v1/stats/player_history/BR1/543175,BR1,9Y6yXR_Oilc3mTmdIHo-3zRjbXuElEeej-vmTpjA5VFl,sitting up there,1557300292
5,sV82jFrvUsBsa5BDiLODW0EYLSSOhVOWZ18shl3CorF5rdA,sV82jFrvUsBsa5BDiLODW0EYLSSOhVOWZ18shl3CorF5rdA,BR1,/v1/stats/player_history/BR1/215648276,BR1,z5B1F2ibKqgmNq9C802pFHGgkrtKZyG80AVAeZAQjiHSx1s,Lynxmon,1557300292
6,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1557300292
7,Nsd4QdpKUJlrbOSv0cEEmLKUX2GysXHVwnCG70dQq3Vekns,Nsd4QdpKUJlrbOSv0cEEmLKUX2GysXHVwnCG70dQq3Vekns,BR1,/v1/stats/player_history/BR1/200965145,BR1,2zOwbx8xIbU4lXuo18s3LtCC1TVWLFASmjeWNkd5l-sB9w,Damage,1557300292
8,hGkioQWBVvpoLavLaHNwv7roNjEyURUK23F4fMN63P7OaCM,hGkioQWBVvpoLavLaHNwv7roNjEyURUK23F4fMN63P7OaCM,BR1,/v1/stats/player_history/BR1/202382058,BR1,lOtb061YqJvw6qPRIIKOUIL5BvSJZfJbeBV2RWv1LEQHjrc,flapjack return,1557300292
9,RHet30pyeqEBr97wMU5hOc_aQeT_13LGMBj1MuuJsJ0IPWk,I2F96foNTA6TUhVHmlAU87NrCJ1LovOrvBO4YSmp_0lWhYI,BR1,/v1/stats/player_history/EUW1/209903039,EUW1,3LkydK-fRut7nmQykVTjHELFn8-tUmKOaIjvFQfxkwCFwcM,Tutszin,1557300292
10,pqy94eNa5dLWYA4zXcBcn9MJF3ElKC2XJAVUVWr4EVar5g,-1K6eAfGU4MAoGqwperltqda77kGCIVQTy5lcgzo56Q,BR1,/v1/stats/player_history/NA/39615152,NA,wkKFnYut3kk2aq2hyuQ_fyYv2GNue9fbQXVA2vIAnIy3,Zenite,1557300292
1,rdylClBxG8MorYrNfHDid4gA7QdGZOCPDGZQJwN9TOEJrlo,rdylClBxG8MorYrNfHDid4gA7QdGZOCPDGZQJwN9TOEJrlo,BR1,/v1/stats/player_history/BR1/204631088,BR1,0U0gXkozg4K2408-qy1vvn4DOoJwFttTW-pkHXaokSM1aA,adno odnatsag,1557979789
2,WcYS7NX5UT4kNws5E13YsvR1JyTrntyKiJJjiZftk9qC,WcYS7NX5UT4kNws5E13YsvR1JyTrntyKiJJjiZftk9qC,BR1,/v1/stats/player_history/BR1/1043154,BR1,Kpehe2BOJDSLpF1BrfPmnuZg-SveXROzBy61JiDI-hB0wg,Last of my kind,1557979789
3,r9FA7nzyr9vRKV3mxK1EX67Z8sTYNAYhjRf5aJWR6_bwCKy3z0G0XF3u,r9FA7nzyr9vRKV3mxK1EX67Z8sTYNAYhjRf5aJWR6_bwCKy3z0G0XF3u,BR1,/v1/stats/player_history/BR1/2100566347852768,BR1,aMHi6zw2EZyK-L7VFERdnczyw3ZZt55D7fgGcUbwH6c4Djk,oh yeah teddy,1557979789
4,vjF0_JE6NYyd7a5lPpIZLNGdwHy9UTecTwzfDo7iKl6ZXqI8JcMDQdfM,vjF0_JE6NYyd7a5lPpIZLNGdwHy9UTecTwzfDo7iKl6ZXqI8JcMDQdfM,BR1,/v1/stats/player_history/BR1/2100565272537664,BR1,gQRcmxRBnf0Nuwak8Yy_pzC0XRBEd_-BJAa4I28NasTe7tI,ProAcc060,1557979789
5,vw8AYDzy66b_wCMKQYXLAUNjtcDegzw1IxLlPusPeo0cIQ,ikqPB_AoRo3PpdwP4surfmac9lvXSgjuX8Msczd88yw,BR1,/v1/stats/player_history/NA1/43889036,NA1,v-qvRiSBOKX_BJj0EGbU-ZLCcCmReZubXsI0adjgzxPK,Caosss,1557979789
6,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1557979789
7,CqQczLztxbB1gTbPwakuIb2DCmeHQlofgvgFPVw8AeWYoy0,CqQczLztxbB1gTbPwakuIb2DCmeHQlofgvgFPVw8AeWYoy0,BR1,/v1/stats/player_history/BR1/219595408,BR1,t8aKmYoS-QjehYttQK8Q136g9yI2FdYfFjvSgrhsIBOAf1Q,anyyyy,1557979789
8,Ni2BAPz3UnzIopo17_t-V1MFXOVrsXwUIVXnqyfq51ERuQ,P-ngo8Tk3e9TQh1t_Aa_MzjH54ac4rM0we_Ry75C1_8,BR1,/v1/stats/player_history/NA/32460832,NA,F81s6wxoiXJVRl27vKTVk_0imF7tNs5tyqO5UsDLDAlg,Bayek of siwa,1557979789
9,TovOIor79xUCV0i1g6MuIcwhJq-WmZMnQq5sv7rdY5WimZU,TovOIor79xUCV0i1g6MuIcwhJq-WmZMnQq5sv7rdY5WimZU,BR1,/v1/stats/player_history/BR1/212893619,BR1,b_lUTzDlLtsmoeJ-qWfq6jsm1GiwJ-L-4nHC4bHjuBnHg7w,Zac Efronn,1557979789
10,DXI-t_p5--CIIfU9Ek_jwGhHFTCDvRQEWUou8s61BjXX8Ds,DXI-t_p5--CIIfU9Ek_jwGhHFTCDvRQEWUou8s61BjXX8Ds,BR1,/v1/stats/player_history/BR1/212403759,BR1,tdzakntl23H2r_A4ZxPhN58uDBg_yknptNOYYWBtrtIe3Mo,INTZ LynX,1557979789
1,BMNlpLW4p-W5gKw1FiB9gZmgvpFT8Z4Mh69BhvGRpPcRRjY,BMNlpLW4p-W5gKw1FiB9gZmgvpFT8Z4Mh69BhvGRpPcRRjY,BR1,/v1/stats/player_history/BR1/209267595,BR1,Bv9O4Fh88VEadlMzNc-__0xTxjas9Vmx8BaTWz1WyjROw4s,Shuhari1,1558334623
2,8HPkFAh6GxukWy6W8CxGgJORzjfLOBZK7RZ4Xj9C6Iz_O58,8HPkFAh6GxukWy6W8CxGgJORzjfLOBZK7RZ4Xj9C6Iz_O58,BR1,/v1/stats/player_history/BR1/219595242,BR1,HEdzKbH2QRWRMxPqoHatzVWkLYC4ux7fEtT0wS_2SUGuGXM,sushi birthdays,1558334623
3,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1558334623
4,9TK1jo5LDF1MTCLp-ysIiqa499tM2brcvWpQYKBYERRvJ2c,9TK1jo5LDF1MTCLp-ysIiqa499tM2brcvWpQYKBYERRvJ2c,BR1,/v1/stats/player_history/BR1/214767417,BR1,qKwgzIihJvZR_C7XL7fTJLXZBV0DhfbLMufpHlZn_PegCT0,steph curry,1558334623
5,xgBYlbsHEgQRTJ9Abc3eydkyzeT_uDG4ZUK_SFc8xL8zBaU,xgBYlbsHEgQRTJ9Abc3eydkyzeT_uDG4ZUK_SFc8xL8zBaU,BR1,/v1/stats/player_history/BR1/201257115,BR1,oJC371dgSuYOcTI4nyKAdWQaQ5-rGeReAnJcbmWKRsknbQ,11111,1558334623
6,X6kvzcfVJacJZblcifWPC42jCzHE0WwwL0F5O9v582tC4DY,X6kvzcfVJacJZblcifWPC42jCzHE0WwwL0F5O9v582tC4DY,BR1,/v1/stats/player_history/BR1/212976551,BR1,YfTyBxGAWkwkQ3ea5krTZ7q8HfkxBIO3dPlXxEfQ3rGmFnE,SMURF DO MUCA 1,1558334623
7,zJKrwlG1OHWH6gU5v_Xwgp7bkUJJKWe9XNYMM9dtswMdXFE,zJKrwlG1OHWH6gU5v_Xwgp7bkUJJKWe9XNYMM9dtswMdXFE,BR1,/v1/stats/player_history/BR1/214812823,BR1,u0kS4fouzzYkbXrSM4qYvJ8fxptBvSSEpM4SKwAvlHjQdjc,JG DIFF XD,1558334623
8,9ujqUQaXaL9YjiOjzn2Ia-6jH8vVxh3qmXi3-ECMvyYlGQ,s7ZoO1dBu80nJGVag138JQk7hxYLxYZz-JpnJLE_BnA,BR1,/v1/stats/player_history/NA/34927337,NA,BWuKOw-QwNmEjJ4uhmpygEXxe_KIsB2OaVAc60eQ1Yq8,danz0r,1558334623
9,HV6IwUqXdHu50e2WBFLpSoVqJ8Wih13IWwLct7NYrqSsTA,sVL_brpafn17bdrSazn6Dj_tgtQNoan3N7zkydEPrYU,BR1,/v1/stats/player_history/NA/36768091,NA,1mxbyWJTJ2nbIKFCG_PLq5KIzdyL0tnJPCAH-fZCK0EO,Days4fun,1558334623
10,0zKzAM3IT-uRwJmSqnkNN_9jCakbdwJ6vaDGoHK1cT2ZAA,oVcoN32trn5PIkYu6t0oHLVmXHZXpTP1NSjhtTlfhPg,BR1,/v1/stats/player_history/NA/32158153,NA,f4yynfFH7g5uK1zhm_A-iaDR3flo1wIhpiaZipXP-MT1,KmartSan,1558334623
1,oMfC0WNyp_d8_zg7XKqFp0xC2mf6NJkgnvPbLZWIYcf4sgg,oMfC0WNyp_d8_zg7XKqFp0xC2mf6NJkgnvPbLZWIYcf4sgg,BR1,/v1/stats/player_history/BR1/205055038,BR1,Pv8NSdMfT5DwzUlLfA9w7wm0z7yPr5Q9-J2YJIBIOM-jdw,TUBARAOOOOOOO,1562843728
2,ps1sXxY4s3gpdTmSJ2eeOVuCOx87B_lONjGN-uRUlE2D5rY,ps1sXxY4s3gpdTmSJ2eeOVuCOx87B_lONjGN-uRUlE2D5rY,BR1,/v1/stats/player_history/BR1/205533189,BR1,99UT8Q1ebxwXU4HgWwXPVMrOKJlpW5xwiRTpbCaKUmLhvw,tinowns2,1562843728
3,2zRDvRC1HGyS2PNhl_CdKMWkOjZKCM8Qqw5o_REUUi9mIw,jT9VZItMdspxQWP-o8EkDVCGoBnBJWSNxxKe2J5M8nE,BR1,/v1/stats/player_history/NA1/44371199,NA1,QBuPqRaktiLK5hunQ9DXND18zo017nO4evx4qmHQRSnU,CIave de Sol,1562843728
4,eAHSl111pyWQ1S6ktAMT9ywsl06sfaiUr-GB-dSa4tleCyM,eAHSl111pyWQ1S6ktAMT9ywsl06sfaiUr-GB-dSa4tleCyM,BR1,/v1/stats/player_history/BR1/214766888,BR1,wQLlSJlOtgesSI1AMXpWoG9lf9izJpesTFxTldoGfHkXUj8,n tenho ideia,1562843728
5,M87m746yCsz8Sk45I7S5jKZxfyAsbYCnCbCECRRlbT8tDA,vx6VxnMWLeOB7mMRE89yDpvmhS0jQJ3-9i_nDqalSS4,BR1,/v1/stats/player_history/NA/35657719,NA,ffzwR37tWOS3E75DBtHDhYxb-vOSZC8XO7CXes6wCuzJ,à very bad time,1562843728
6,oyn3H2lUSUtK4cRCzo1FUspEQWpMjXI-r8GIaaQFNzp2FV8,oyn3H2lUSUtK4cRCzo1FUspEQWpMjXI-r8GIaaQFNzp2FV8,BR1,/v1/stats/player_history/BR1/204415457,BR1,QVWw8wFE92xwXglF7gynyna7AZWafLbVOdg8QrUG7iLfWQ,Distinct1,1562843728
7,Q2EQuaLRsFV8drJfELjSBLRJcaAWLpXaSS1D_c2Noyu_c5A,Q2EQuaLRsFV8drJfELjSBLRJcaAWLpXaSS1D_c2Noyu_c5A,BR1,/v1/stats/player_history/BR1/210807745,BR1,hIfLd102AQYrm23E9hUrLg2mgHB-gsA4Z4_CdEOvo-mfryM,RNG Zz1tai1,1562843728
8,-w3JgsQKbO8IoDByJmyL_xidSjYztB1Ug60OYa30DKoi,-w3JgsQKbO8IoDByJmyL_xidSjYztB1Ug60OYa30DKoi,BR1,/v1/stats/player_history/BR1/1693225,BR1,as1PD7b2N3EnUW1kNkWivvBITEGGsZzNgJGvnv-q1l_4uQ,Kuqze,1562843728
9,hQIGSREyrfsjjbbjv27NwxLKvD6zOvtzqFLAVBSIQOT_rzQ,hQIGSREyrfsjjbbjv27NwxLKvD6zOvtzqFLAVBSIQOT_rzQ,BR1,/v1/stats/player_history/BR1/214766880,BR1,jxYDBL9gbAFY98-NE3kvsW74SknPWwBz08Wq3-U9FPiDDW0,KrastyeI,1562843728
10,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1562843728
1,BAUpw4fxe8R2CcPWH7WUNxd5jyh_mvqBErLsf0X17v4-nw,rPDdfChRWjBkddx1hvk6kYDNHjKQuUhwC9t69r6jfWY,BR1,/v1/stats/player_history/NA/35243923,NA,qyOJ4GKcHQOMMTbDoyVMAFeOZz5kBA2TRX-Uw19WNElP9A,I hate portals,1567562403
2,WFfFYPGad6lWZAI4WaYIHLS8OpIuPQzsOIOXOWOzICOHnQ,UrGVa38NchAWZAd6R2PjsRJu8zY95AMk7WQc1TFXewjUHJ8,BR1,/v1/stats/player_history/NA/39636208,NA,8hIz0WRDk78Dq80xUoKCuzgjMSY2ZjjICwmZBGynpL58wTM,ppz1,1567562403
3,PAxe1itloKrCd3omgDAHQ-OAqhBpqbKNE0PpjVbG_mlC6cA,PAxe1itloKrCd3omgDAHQ-OAqhBpqbKNE0PpjVbG_mlC6cA,BR1,/v1/stats/player_history/BR1/217633257,BR1,QfY58n98-7YdFrQ2J2Fg-dCeqt_qm8TD_pcGJccR91DeABc,Ao Shin is Dead,1567562403
4,3thNVHb-nNs9Q0viu4LoDdLg5526PX5wCltNOzvJ5RUDBSM,3thNVHb-nNs9Q0viu4LoDdLg5526PX5wCltNOzvJ5RUDBSM,BR1,/v1/stats/player_history/BR1/213468267,BR1,cgtIosqxEKtUhxS0BQ5Fadd-c-SE_FYsZ4DZUPsg1suh6L8,IzukuMidoorya,1567562403
5,mAUoke_Vd77HzquftRQrrd5Yx69kYMSzfk48dg6SDXBi-g,40KRsPc5PjS4-OBwukMEpKlaZCDRo54vXshzJKPkQbs,BR1,/v1/stats/player_history/NA1/45503384,NA1,F2CAo2yqpCSPtT_KdrXMcS2dPqYSEiOg77xjVHztkSB3,IF fnspider,1567562403
6,cSvXLvEhsxtpHqc9fihO4V-t0L9aBsnnV8RefBDET9WFidc,cSvXLvEhsxtpHqc9fihO4V-t0L9aBsnnV8RefBDET9WFidc,BR1,/v1/stats/player_history/BR1/213432313,BR1,PjYRkLLoveONXbRjbQ3gJ4Q5cyX3fUrbRFpK9kJTRjRhYwo,I Krawk I,1567562403
7,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1567562403
8,9f7Cq9g_iTOnzHZRp6-_pluj67h5wqctrDJHGwkfflJvcg,LG-28WwxFdkDx115St1polAwYtA_oUZivWNjE1fpPOw,BR1,/v1/stats/player_history/NA/32586336,NA,OYMpA2VqDB1dghScnwq6vpAWvEoJuF-pczLXEDF1jWqQ,Lendario Gold V,1567562403
9,qKt1VNB0-J00Mkbv0iaRezZ9EXZy5uLezVRB34HL_YYB6v4,qKt1VNB0-J00Mkbv0iaRezZ9EXZy5uLezVRB34HL_YYB6v4,BR1,/v1/stats/player_history/BR1/202292758,BR1,AlSc3WOlUtYyQZpZwAJ6gRs6wWCqHObJ8hrS5yk_BfoiFQ,sidoká,1567562403
10,5EHJgTFWd76aSk-9n4FxEDTDRzmOlR4d9rCK-zcP9984sYY,5EHJgTFWd76aSk-9n4FxEDTDRzmOlR4d9rCK-zcP9984sYY,BR1,/v1/stats/player_history/BR1/210768632,BR1,QI4LkY1trObzSHBqknyMwCkNgMLvl9NnN0rLl93FylKRYRA,OnaboTaduro69,1567562403
1,VoqpFrm6vte9nyIITYnhzNLvOwkcWM2X9TD71wR3n7B7otk,VoqpFrm6vte9nyIITYnhzNLvOwkcWM2X9TD71wR3n7B7otk,BR1,/v1/stats/player_history/BR1/204017572,BR1,pSZrh8lann-tpo7sPTVfKPbT2hkaG_6_6Dd3VlpYlFJGVA,C9 Deku,1570235160
2,GW7sYUYAaXGUYA-bjfeltaBx_qE1Amq6w4UTblg-71K3Z9c,GW7sYUYAaXGUYA-bjfeltaBx_qE1Amq6w4UTblg-71K3Z9c,BR1,/v1/stats/player_history/BR1/202671122,BR1,kaYMmnQDT0-Lpn_tLvmeq-N2DXM71kXPhrcrRm6nwtibJA,Éris,1570235160
3,bjrOSYmXphYZrL4vEiqDEyVaFx2XAc1EvmvEs02Vb9g,bjrOSYmXphYZrL4vEiqDEyVaFx2XAc1EvmvEs02Vb9g,BR1,/v1/stats/player_history/BR1/855342,BR1,PHWK6tT67w-AkBpOhAADYa4D-iyBEdlzk0XNVkMocDr7,dyNq Vigarista,1570235160
4,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1570235160
5,9KzroJeF43mnS9b95CkqkMl9Ptgo1JCbxhC6TKH9H6Pz3tE,9KzroJeF43mnS9b95CkqkMl9Ptgo1JCbxhC6TKH9H6Pz3tE,BR1,/v1/stats/player_history/BR1/215884409,BR1,FiGRmppq2edi1wG08UT9n2bw5eHyB4beVwAlDyd7OON-S2A,Nostress676,1570235160
6,hmEOR5ayvqsUz8Hp9aYeES1Tl4Ir2ZAceCDscxiwQVg,hmEOR5ayvqsUz8Hp9aYeES1Tl4Ir2ZAceCDscxiwQVg,BR1,/v1/stats/player_history/BR1/651081,BR1,bdsTWA6vHAl2UGUPeXfrMINGNxsa-EdC40aT8g1oaOqC,Narak79,1570235160
7,rXjONegaG02LOKcK_fZhs1Ghf9ysJkyvp1JLFWjvoPQ,rXjONegaG02LOKcK_fZhs1Ghf9ysJkyvp1JLFWjvoPQ,BR1,/v1/stats/player_history/BR1/876961,BR1,0-_V4vwOHlLf7RC-yT6tT1yPxaaMyC5mP5tWcjyvfyYS,Never Rage,1570235160
8,EPHZTJ6vNObION80AfXOdxilS4meH3ZYu8zQylc869d87sU,EPHZTJ6vNObION80AfXOdxilS4meH3ZYu8zQylc869d87sU,BR1,/v1/stats/player_history/BR1/202258893,BR1,-xX4Fb4tuwduPU_C7HkvJb0b36KHF2OkvxI8i1XZZTHeRw,NAMIAHRI AZEVEDO,1570235160
9,BMNlpLW4p-W5gKw1FiB9gZmgvpFT8Z4Mh69BhvGRpPcRRjY,BMNlpLW4p-W5gKw1FiB9gZmgvpFT8Z4Mh69BhvGRpPcRRjY,BR1,/v1/stats/player_history/BR1/209267595,BR1,Bv9O4Fh88VEadlMzNc-__0xTxjas9Vmx8BaTWz1WyjROw4s,Shuhari1,1570235160
10,3Djne0VurFl0MSlVFqv_hUSBPFsONU09cKpjjFxINTE,3Djne0VurFl0MSlVFqv_hUSBPFsONU09cKpjjFxINTE,BR1,/v1/stats/player_history/BR1/657145,BR1,Pn-JsPBysWI8OH0ISRzDbJrItYdNAiOGutMMfhwq1LN8,BRUXO DO DARK,1570235160
1,L_3ktPGljLcrvkQHVXyqouuT1fIdvGTKfYOxT8-d4zs,L_3ktPGljLcrvkQHVXyqouuT1fIdvGTKfYOxT8-d4zs,BR1,/v1/stats/player_history/BR1/676726,BR1,NI53KcjwKuGJt0Oh7y-THFCKObsEr5nC8KOzu6NBgCyq,tearing my mind,1570239261
2,NC6D6jl63p_4iwjaNFrmbG7eeodinNitW_OE9yFl8HSoDjw,NC6D6jl63p_4iwjaNFrmbG7eeodinNitW_OE9yFl8HSoDjw,BR1,/v1/stats/player_history/BR1/214220576,BR1,8b4uUniUvmmtWV58FtEAX4Yy8Yavbon-MJYyf9qXDDpZZ5s,Chegnaw,1570239261
3,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1570239261
4,64ZY1rBj3b2OXvBJ6F7ixd0zFehQp0hWG83Faemc4xA,64ZY1rBj3b2OXvBJ6F7ixd0zFehQp0hWG83Faemc4xA,BR1,/v1/stats/player_history/BR1/529381,BR1,5hwARcm3EpiT-tEzXFzEb-LzlbcxHW2nV6_OuCsTBTwd,iVayne Open,1570239261
5,30wtPuHIKGmcvx9Znq5f0Ruy7_vE7qx8iUQLTiQ_GZ6aIi8,30wtPuHIKGmcvx9Znq5f0Ruy7_vE7qx8iUQLTiQ_GZ6aIi8,BR1,/v1/stats/player_history/BR1/202913268,BR1,W6PuGDHEXlNbaJhk8UAdHBwqp9RUtowLsOnZGNue0A6_0w,GÍL DA ESFIRRA,1570239261
6,r63bsImX3Ns15PHz8wMBgATeDnZmDA94ezADZG5azHeV0eg,r63bsImX3Ns15PHz8wMBgATeDnZmDA94ezADZG5azHeV0eg,BR1,/v1/stats/player_history/BR1/216132713,BR1,1FoSd8UyMj-xtz1ei3NQR08tI6oWAHYlNUyZq0hGfSsVyyo,mete fofo,1570239261
7,R24AhLuNVMUGPC-6hapetmFcdnf6LxSqJtEkT2ShWQ19lkk,R24AhLuNVMUGPC-6hapetmFcdnf6LxSqJtEkT2ShWQ19lkk,BR1,/v1/stats/player_history/BR1/202117419,BR1,S-DenCi6X8wyXuccz2v9CIB1jzLIFTiGEOuLxPOpwK615w,useless choices,1570239261
8,HNBZpwiGrh4yJgDazBPx-IQDR7t0ku4i4gsWFAU5P-yDyN4,HNBZpwiGrh4yJgDazBPx-IQDR7t0ku4i4gsWFAU5P-yDyN4,BR1,/v1/stats/player_history/BR1/202445571,BR1,WgnQpXleEwOtgWr0W_a4ce7Rk_GGbzboV0z4YaMiPLmiQA,still counting,1570239261
9,QUV1Z1qyMmbT5qKo9MQnn_thr7MmB1uP_gBfoNHG3VnD7dc,QUV1Z1qyMmbT5qKo9MQnn_thr7MmB1uP_gBfoNHG3VnD7dc,BR1,/v1/stats/player_history/BR1/201083436,BR1,M2IuHKjXv0ykMYmN8QkaIl2zyAJPoDzVTLXhMR6tdceCpg,Zeraora,1570239261
